"Species","col_WMS","col_2b","Group","Color"
"Oribacterium",0.00424159787920106,0.001675147,"s17_2","shared"
"Ottowia",0,0.000449725,"s17_2","2b only"
"Paracraurococcus",0,3.71696e-05,"s17_2","2b only"
"Parvimonas",0.00371069814465093,0.001853712,"s17_2","shared"
"Pauljensenia",0,0.001709874,"s17_2","2b only"
"Peptidiphaga",0,0.000424868,"s17_2","2b only"
"Peptoanaerobacter",8.13999593000203e-05,0.001402523,"s17_2","shared"
"Peptostreptococcus",0.000262899868550066,0.000901757,"s17_2","shared"
"Phocaeicola",0,0.000140311,"s17_2","2b only"
"Porphyromonas",0.114702642648679,0.115143372,"s17_2","shared"
"Prevotella",0.0548026725986637,0.059840565,"s17_2","shared"
"Propionibacterium",0,2.51725e-05,"s17_2","2b only"
"Pseudoleptotrichia",0.000324499837750081,0.000177152,"s17_2","shared"
"Ralstonia",0,8.248e-05,"s17_2","2b only"
"Rodentibacter",0,5.24873e-05,"s17_2","2b only"
"Rothia",0.043978178010911,0.054652873,"s17_2","shared"
"Saccharimonas",0.00122969938515031,0.001506856,"s17_2","shared"
"Scardovia",0,3.08497e-05,"s17_2","2b only"
"SDRW01",0,0.000579315,"s17_2","2b only"
"Selenomonas",0,0.00013355,"s17_2","2b only"
"Shuttleworthia",0,5.52723e-05,"s17_2","2b only"
"Simonsiella",0,5.45225e-05,"s17_2","2b only"
"Slackia",0,0.000100154,"s17_2","2b only"
"Sphingomonas",0,3.18137e-05,"s17_2","2b only"
"Stomatobaculum",0,3.3956e-05,"s17_2","2b only"
"Streptococcus",0.0951461524269238,0.218882069,"s17_2","shared"
"Tannerella",0.0140526929736535,0.019245079,"s17_2","shared"
"Treponema",0.000403399798300101,0.001285703,"s17_2","shared"
"Treponema_B",0.00214269892865054,0.004287279,"s17_2","shared"
"Treponema_C",0.00342799828600086,0.002694419,"s17_2","shared"
"Treponema_D",0.000656999671500164,0.000457522,"s17_2","shared"
"UBA1103",0,0.000610274,"s17_2","2b only"
"UBA2866",0,0.000664354,"s17_2","2b only"
"UMGS1907",0,0.000233852,"s17_2","2b only"
"Veillonella",0.00476819761590119,0.00778064,"s17_2","shared"
"W11650",0.00221099889450055,0.001471119,"s17_2","shared"
"W5053",0.00213869893065053,0.0011979,"s17_2","shared"
"Abiotrophia",0.000735580625156898,0.000763124,"s17_6","shared"
"Acinetobacter",0,5.89928e-05,"s17_6","2b only"
"Actinobacillus",0,2.42532e-05,"s17_6","2b only"
"Actinomyces",0.00310793391500145,0.01030129,"s17_6","shared"
"Aggregatibacter",0.0563967308065034,0.036521003,"s17_6","shared"
"Allisonella",1.44053724181644e-05,8.23598e-05,"s17_6","shared"
"Alloprevotella",0.0411686403705827,0.00301474,"s17_6","shared"
"Anaeroglobus",0.000147277304023471,0.000260994,"s17_6","shared"
"Aquitalea",0,2.47585e-05,"s17_6","2b only"
"Arachnia",0.00106337840032268,0.001802893,"s17_6","shared"
"Bacteroides",0,3.62787e-05,"s17_6","2b only"
"Bacteroides_D",1.54127411187353e-05,8.77157e-05,"s17_6","shared"
"Bergeyella_A",0.002171987655301,0.002337598,"s17_6","shared"
"Brevibacillus_D",7.75673899439621e-06,1.40466e-05,"s17_6","shared"
"Brevundimonas",0,5.03051e-05,"s17_6","2b only"
"Bulleidia",0.000765902423044083,0.000605034,"s17_6","shared"
"CAG-793",0.000294353134306828,0.000159186,"s17_6","shared"
"CAJPNX01",0.0157592759517317,0,"s17_6","WMS only"
"CAJPPJ01",0.000195731738520933,0,"s17_6","WMS only"
"CAJPSE01",4.04962217629516e-05,0,"s17_6","WMS only"
"Campylobacter_A",0.00121508812662866,0.001271278,"s17_6","shared"
"Campylobacter_B",0.00117700958974708,7.97323e-05,"s17_6","shared"
"Capnocytophaga",0.00794592283636343,0.007437784,"s17_6","shared"
"Cardiobacterium",0.00100233185706808,0.001031384,"s17_6","shared"
"Catonella",0.000156041411718438,9.32737e-05,"s17_6","shared"
"Centipeda",1.91400053108478e-06,0.00024711,"s17_6","shared"
"Chlamydophila",0,0.000120555,"s17_6","2b only"
"Conchiformibius",0,1.09139e-05,"s17_6","2b only"
"Corynebacterium",0.0165746401779738,0.016582395,"s17_6","shared"
"Cricetibacter",0,2.3849e-05,"s17_6","2b only"
"Cutibacterium",0.000880138033688827,0.001417476,"s17_6","shared"
"Deinococcus",0,1.78665e-05,"s17_6","2b only"
"Desulfovibrio",3.37468514691264e-05,0.000117931,"s17_6","shared"
"Dialister",0.000497640138082043,0.00066472,"s17_6","shared"
"Eikenella",0.00100555543690991,0.002316714,"s17_6","shared"
"Enterobacter",0,1.97057e-05,"s17_6","2b only"
"Eubacterium_A",0,0.000127202,"s17_6","2b only"
"Eubacterium_B",0,0.000118638,"s17_6","2b only"
"Eubacterium_M",0.000478298659031081,0.00040574,"s17_6","shared"
"Eubacterium_N",0.000282869131120319,0.000278596,"s17_6","shared"
"F0040",0,0.005879399,"s17_6","2b only"
"F0058",0.00105400987140737,0.001087325,"s17_6","shared"
"F0422",0.00959186255622628,0.010402337,"s17_6","shared"
"F0428",8.53241289383583e-05,1.63709e-05,"s17_6","shared"
"Filifactor",0.000677354714263898,0.000403301,"s17_6","shared"
"Flexilinea",0,1.68762e-05,"s17_6","2b only"
"Fretibacterium",7.1019493390251e-05,0.000116602,"s17_6","shared"
"Fusobacterium",0.0187193281414894,0.005328687,"s17_6","shared"
"Gemella",0.0314054243983893,0.022351551,"s17_6","shared"
"GN02-872",0.00122707581416546,0.000369459,"s17_6","shared"
"GN02-873",0.00193676706371768,0.002921328,"s17_6","shared"
"Gordonia",3.91866424522094e-05,0.000223324,"s17_6","shared"
"Granulicatella",0.0233189736282963,0.012637653,"s17_6","shared"
"Haemophilus",0.00344993558884529,0.009975532,"s17_6","shared"
"Haemophilus_A",0.0115105977202037,0.011262925,"s17_6","shared"
"Haemophilus_D",0.148424696973421,0.140689269,"s17_6","shared"
"Hornefia",0.000141333828690102,0,"s17_6","WMS only"
"HOT-345",0.00690057633578097,0.002276265,"s17_6","shared"
"JABCPE02",0.00779874626921002,0.004068185,"s17_6","shared"
"JABCPO02",0.000284682394781347,0.000151034,"s17_6","shared"
"Johnsonella",0.000143348566091244,0.000188796,"s17_6","shared"
"Kingella",3.57615888702682e-05,7.4043e-05,"s17_6","shared"
"Kingella_A",0.00244085436148338,0.001855719,"s17_6","shared"
"Kingella_B",0.000106680345390462,0.00013741,"s17_6","shared"
"Lachnoanaerobaculum",0.00103063891755412,0.001154905,"s17_6","shared"
"Lancefieldella",7.19261252207648e-05,0.000378601,"s17_6","shared"
"Lautropia",0.00238323287181072,0.002139146,"s17_6","shared"
"Lawsonella",0.000101945712497779,0.000270653,"s17_6","shared"
"Leptotrichia",0.00351571676499257,0.001560121,"s17_6","shared"
"Leptotrichia_A",0.00436271236843261,0.001798624,"s17_6","shared"
"Mesocricetibacter",0.000107385503480862,0,"s17_6","WMS only"
"Metamycoplasma",0.000300397346510253,7.7307e-05,"s17_6","shared"
"Mogibacterium",0.000429944961403676,0.000687466,"s17_6","shared"
"Moraxella",6.27590700455693e-05,0,"s17_6","WMS only"
"Nanogingivalis",0.0240526402529221,0,"s17_6","WMS only"
"Nanoperiomorbus",0.000353787887640513,0,"s17_6","WMS only"
"Nanosynbacter",0.000859084027846894,0,"s17_6","WMS only"
"Nanosyncoccus",1.68230572995346e-05,0,"s17_6","WMS only"
"Necropsobacter",0,1.6573e-05,"s17_6","2b only"
"Neisseria",0.121295854919566,0.124436982,"s17_6","shared"
"Olsenella",0,3.80159e-05,"s17_6","2b only"
"Oribacterium",0.00259830608938262,0.001086797,"s17_6","shared"
"Ottowia",0.000542266571517335,0.000458097,"s17_6","shared"
"Parvimonas",0.00495081421582592,0.00160657,"s17_6","shared"
"Pasteurella",0,2.31416e-05,"s17_6","2b only"
"Pauljensenia",0.00378649747170604,0.005314306,"s17_6","shared"
"Peptidiphaga",0.000546396783189676,0.000580726,"s17_6","shared"
"Peptoanaerobacter",8.96558143508133e-06,0.000103581,"s17_6","shared"
"Peptostreptococcus",3.75748525312959e-05,0.000122681,"s17_6","shared"
"Porphyromonas",0.0764648249011872,0.083158955,"s17_6","shared"
"Prevotella",0.026281040555455,0.028880649,"s17_6","shared"
"Prevotellamassilia",0,1.50572e-05,"s17_6","2b only"
"Pseudoleptotrichia",0.0001455647772325,7.99345e-05,"s17_6","shared"
"Pseudomonas_E",0,1.18487e-05,"s17_6","2b only"
"Psychrobacter",1.54127411187353e-05,0.000107478,"s17_6","shared"
"Ralstonia",0,3.22567e-05,"s17_6","2b only"
"Rodentibacter",0,6.92226e-05,"s17_6","2b only"
"Rothia",0.0439951154706447,0.066285011,"s17_6","shared"
"RUG343",0.000102348659978007,0,"s17_6","WMS only"
"Saccharimonas",0.000298382609109111,0.000383605,"s17_6","shared"
"Scardovia",0,1.38445e-05,"s17_6","2b only"
"SDRK01",9.12676042717268e-05,7.89239e-05,"s17_6","shared"
"SDRW01",0.000379677263245186,0.000642298,"s17_6","shared"
"Selenomonas",0,3.61777e-05,"s17_6","2b only"
"Shuttleworthia",3.63660100906108e-05,7.50838e-05,"s17_6","shared"
"Simonsiella",0.00125649098022213,0.001142156,"s17_6","shared"
"Slackia",0,2.11205e-05,"s17_6","2b only"
"Sphingomonas",0,1.11868e-05,"s17_6","2b only"
"Stenotrophomonas",0,1.18638e-05,"s17_6","2b only"
"Stomatobaculum",0.000161581939571578,3.69861e-05,"s17_6","shared"
"Streptococcus",0.233387281285145,0.321636953,"s17_6","shared"
"Tannerella",0.000754821367337803,0.001130223,"s17_6","shared"
"TM7x",0,0.000997615,"s17_6","2b only"
"Treponema",0.000100333922576865,0.000204737,"s17_6","shared"
"Treponema_B",0,8.84231e-05,"s17_6","2b only"
"Treponema_C",1.13832663164516e-05,6.0734e-05,"s17_6","shared"
"Treponema_D",0,5.84098e-05,"s17_6","2b only"
"UBA1103",0,0.000463815,"s17_6","2b only"
"UBA2866",0,9.54666e-05,"s17_6","2b only"
"UMGS1907",0,0.006745336,"s17_6","2b only"
"Veillonella",0.0226028352190604,0.02459354,"s17_6","shared"
"W11650",0,1.59667e-05,"s17_6","2b only"
"Abiotrophia",0,6.1665e-05,"s17_7","2b only"
"Actinomyces",0.00637983716011279,0.010738015,"s17_7","shared"
"Aggregatibacter",0.0150644039032328,0.010237105,"s17_7","shared"
"Allisonella",0.000412643741078685,0.000460378,"s17_7","shared"
"Alloprevotella",0.050113356724499,0.020342964,"s17_7","shared"
"Anaeroglobus",0.00110840359605586,0.001002416,"s17_7","shared"
"Arachnia",0.000242112399102289,0.000645366,"s17_7","shared"
"Bacteroides",0,2.35512e-05,"s17_7","2b only"
"Bacteroides_D",0.00169238070776221,0.000169848,"s17_7","shared"
"Bergeyella_A",0.0013192368777586,0.001392123,"s17_7","shared"
"Bifidobacterium",1.4135754978643e-05,0.000143306,"s17_7","shared"
"Bulleidia",0.00226713448997895,0.001811532,"s17_7","shared"
"Butyrivibrio",5.8648345124157e-05,0,"s17_7","WMS only"
"CAG-793",0.00121858228202415,0.000547215,"s17_7","shared"
"CAJPNX01",7.61927218706998e-06,0,"s17_7","WMS only"
"CAJPSE01",0.000211234296028374,0,"s17_7","WMS only"
"Campylobacter_A",0.00461256702703819,0.005253652,"s17_7","shared"
"Campylobacter_B",0.000632299337945399,0.000242444,"s17_7","shared"
"Capnocytophaga",0.0128787755749393,0.011856469,"s17_7","shared"
"Cardiobacterium",0.000679117760463316,0.000749668,"s17_7","shared"
"Catonella",0.000252839532313033,0.000190755,"s17_7","shared"
"Caviibacterium",0,1.24535e-05,"s17_7","2b only"
"Centipeda",0.000616459272082806,0.001446543,"s17_7","shared"
"Corynebacterium",0.00176346049698106,0.00205902,"s17_7","shared"
"Cryptobacterium",8.02028651270524e-06,4.44912e-05,"s17_7","shared"
"Cryptobacteroides",3.56902749815383e-05,0,"s17_7","WMS only"
"Cutibacterium",0,4.63994e-05,"s17_7","2b only"
"Desulfobulbus",0.000145267439461374,0.000146494,"s17_7","shared"
"Dialister",0.00141918969842319,0.001659438,"s17_7","shared"
"Eggerthia",0,5.17223e-05,"s17_7","2b only"
"Eikenella",9.94515527575449e-05,0.000661603,"s17_7","shared"
"Eubacterium_A",0,3.54524e-05,"s17_7","2b only"
"Eubacterium_B",0.00226051775360597,0.001894116,"s17_7","shared"
"Eubacterium_M",0.000229680955007596,0.000256233,"s17_7","shared"
"Eubacterium_N",0.003409423796551,0.002915901,"s17_7","shared"
"F0040",0,0.003470543,"s17_7","2b only"
"F0058",0.00121657721039598,0.001007294,"s17_7","shared"
"F0422",0.000277201152595375,0.000380051,"s17_7","shared"
"F0428",0,1.58682e-05,"s17_7","2b only"
"Filifactor",0.00271717281692313,0.00214738,"s17_7","shared"
"Flexilinea",0,4.27839e-05,"s17_7","2b only"
"Fretibacterium",0,4.09761e-05,"s17_7","2b only"
"Fusobacterium",0.0262410741730132,0.008869598,"s17_7","shared"
"GCA-2749205",0.000142861353507562,0,"s17_7","WMS only"
"Gemella",0.00794269024069481,0.007022757,"s17_7","shared"
"GN02-872",0.000313091934739731,0,"s17_7","WMS only"
"Granulicatella",0.0130647459684526,0.012310355,"s17_7","shared"
"Haemophilus",0.0103997050138621,0.011709051,"s17_7","shared"
"Haemophilus_A",0.0093709027614448,0.008590683,"s17_7","shared"
"Haemophilus_D",0.0658281056103308,0.065667487,"s17_7","shared"
"HOT-345",0.00632700352271034,0.001567643,"s17_7","shared"
"JABCPE02",0.00176977647260982,0.001360197,"s17_7","shared"
"JABCPG02",0,0.000151157,"s17_7","2b only"
"JABCPH02",0.00045705607764279,0.000224534,"s17_7","shared"
"JABCPO02",0.00156094826253526,0,"s17_7","WMS only"
"JABZIP01",0.000211535056772601,0,"s17_7","WMS only"
"Johnsonella",0.000274995573804381,9.92264e-05,"s17_7","shared"
"Kingella",0.00112624873354663,0.00034193,"s17_7","shared"
"Kingella_A",0.00219425013629474,0.001371658,"s17_7","shared"
"Kingella_B",0.000619667386687888,0.000292228,"s17_7","shared"
"Lachnoanaerobaculum",0.00068553398967348,0.000948762,"s17_7","shared"
"Lactobacillus",0.000162310548300872,0.000298082,"s17_7","shared"
"Lancefieldella",0.00271877687422567,0.003409222,"s17_7","shared"
"Lautropia",0.00435060441881696,0.003046218,"s17_7","shared"
"Leptotrichia",0.00463843245104167,0.004213671,"s17_7","shared"
"Leptotrichia_A",0.00159543549453989,0.001229071,"s17_7","shared"
"Ligilactobacillus",6.69693923810887e-05,0.000127558,"s17_7","shared"
"Limosilactobacillus",0,5.45344e-05,"s17_7","2b only"
"Mesocricetibacter",0.000713003470979496,0,"s17_7","WMS only"
"Metamycoplasma",0.00294976112579158,0.000175172,"s17_7","shared"
"Mitsuokella",2.38603523752981e-05,5.39318e-05,"s17_7","shared"
"Mogibacterium",0.00176546556860924,0.002628209,"s17_7","shared"
"Nanogingivalis",0.00801978524479819,0,"s17_7","WMS only"
"Nanoperiomorbus",0.00129607830045317,0,"s17_7","WMS only"
"Nanosynbacter",0.0254525797552329,0,"s17_7","WMS only"
"Nanosyncoccus",0.00096905111789761,0,"s17_7","WMS only"
"Neisseria",0.329014910314149,0.287466429,"s17_7","shared"
"Olsenella",4.90240013089108e-05,0.000244142,"s17_7","shared"
"Olsenella_F",6.02524024266981e-05,0,"s17_7","WMS only"
"Oribacterium",0.00236819010003904,0.002042046,"s17_7","shared"
"Ottowia",0.000351689563582125,0.000337437,"s17_7","shared"
"Parvimonas",0.000978675461712857,0.000846303,"s17_7","shared"
"Pauljensenia",0.00447922976376447,0.004385776,"s17_7","shared"
"Peptidiphaga",0.000402518129356394,0.000641012,"s17_7","shared"
"Peptoanaerobacter",0.000208727956493154,0.000172158,"s17_7","shared"
"Peptostreptococcus",0.000516907465743853,0.000546866,"s17_7","shared"
"Phocaeicola",4.28082792615642e-05,0.0001121,"s17_7","shared"
"Porphyromonas",0.0343872791839679,0.034661797,"s17_7","shared"
"Prevotella",0.147075011534175,0.16738765,"s17_7","shared"
"Propionibacterium",0,7.0503e-05,"s17_7","2b only"
"Pseudoleptotrichia",0,2.56101e-05,"s17_7","2b only"
"Pseudoramibacter",9.03284768493427e-05,0.0001292,"s17_7","shared"
"Rodentibacter",0,0.001232084,"s17_7","2b only"
"Rothia",0.0295960602748592,0.046374941,"s17_7","shared"
"RUG343",0.00175854807149203,0,"s17_7","WMS only"
"Saccharimonas",0.00246563658116841,0.001775202,"s17_7","shared"
"Scardovia",0.000469587775318892,0.000585831,"s17_7","shared"
"SDRK01",9.02282232679339e-06,0,"s17_7","WMS only"
"SDRW01",0.000517007719325261,0.000656626,"s17_7","shared"
"Selenomonas",0.000465577632062539,0.000367911,"s17_7","shared"
"Shuttleworthia",0.000804133976480109,0.001023195,"s17_7","shared"
"Simonsiella",0.00125407204984287,0.001273025,"s17_7","shared"
"Slackia",2.91737921899653e-05,0.000100955,"s17_7","shared"
"Stomatobaculum",0,3.35442e-05,"s17_7","2b only"
"Streptococcus",0.0895655470948216,0.164600976,"s17_7","shared"
"Tannerella",0.00427441169694626,0.005106978,"s17_7","shared"
"TM7x",0,0.020840565,"s17_7","2b only"
"Treponema",0.000864286125325398,0.000777507,"s17_7","shared"
"Treponema_B",0.000534351588908986,0.000671086,"s17_7","shared"
"Treponema_C",0.00037745473400419,0.000333287,"s17_7","shared"
"Treponema_D",8.93259410352546e-05,0.000239931,"s17_7","shared"
"UBA1103",0,0.001238636,"s17_7","2b only"
"UBA2866",0,0.001814196,"s17_7","2b only"
"UBA3839",0,1.63704e-05,"s17_7","2b only"
"UBA4285",0,3.40463e-05,"s17_7","2b only"
"UMGS1907",0,0.00257148,"s17_7","2b only"
"Veillonella",0.0302756793032296,0.02923085,"s17_7","shared"
"W11650",8.82231516397576e-06,4.50938e-05,"s17_7","shared"
"W5053",0,2.0488e-05,"s17_7","2b only"
"Abiotrophia",0.000268854114166803,0.00034218,"s17_9","shared"
"Acinetobacter",0,1.12816e-05,"s17_9","2b only"
"Actinomyces",0.000831022311602741,0.001441619,"s17_9","shared"
"Aggregatibacter",0.0161784196475627,0.01303958,"s17_9","shared"
"Allisonella",0.00042537736182584,0.000560399,"s17_9","shared"
"Alloprevotella",0.0713801506734097,0.006666438,"s17_9","shared"
"Anaeroglobus",0.000195165887921544,0.000214971,"s17_9","shared"
"Arachnia",0.000282009055532763,0.000465475,"s17_9","shared"
"Bacteroides",0,4.13994e-05,"s17_9","2b only"
"Bacteroides_D",0.000598035967254062,2.13409e-05,"s17_9","shared"
"Bergeyella_A",0.000892583326276255,0.001250512,"s17_9","shared"
"Brooklawnia",1.13050277363717e-06,1.07206e-05,"s17_9","shared"
"Bulleidia",0.00104386515198479,0.00130294,"s17_9","shared"
"Butyrivibrio",0.000110378179898756,0,"s17_9","WMS only"
"CAG-793",0.00082043669472232,0.000420349,"s17_9","shared"
"CAJPNX01",0.000522086735461529,0,"s17_9","WMS only"
"CAJPPJ01",0.00101066947963163,0,"s17_9","WMS only"
"CAJPSE01",0.000365974579720178,0,"s17_9","WMS only"
"Campylobacter_A",0.00290117843609124,0.0037718,"s17_9","shared"
"Campylobacter_B",0.00153018689060762,0.000220253,"s17_9","shared"
"Capnocytophaga",0.0219156184507919,0.022648879,"s17_9","shared"
"Cardiobacterium",0.0015448834266649,0.001661427,"s17_9","shared"
"Catonella",0.0011640067649286,0.000530617,"s17_9","shared"
"Caviibacterium",0,1.58304e-05,"s17_9","2b only"
"Centipeda",0.000835030457800181,0.001708032,"s17_9","shared"
"Corynebacterium",0.000954966524785143,0.001189765,"s17_9","shared"
"Cryptobacteroides",0.00029958323501385,0,"s17_9","WMS only"
"Cutibacterium",0,1.31252e-05,"s17_9","2b only"
"Desulfobulbus",2.1993417596214e-05,0.000106482,"s17_9","shared"
"Desulfomicrobium",0.000332470588428749,0.000420658,"s17_9","shared"
"Desulfovibrio",0.000124355305100089,0.000154166,"s17_9","shared"
"Dialister",0.0023122892640057,0.003151974,"s17_9","shared"
"Eggerthia",8.80764433642776e-05,0.000131643,"s17_9","shared"
"Eikenella",0.00197951035663868,0.002831173,"s17_9","shared"
"Enterobacter",0,2.94565e-05,"s17_9","2b only"
"Escherichia",0,3.93755e-05,"s17_9","2b only"
"Eubacterium_A",0,0.001704746,"s17_9","2b only"
"Eubacterium_B",0.00111231195627955,0.001132663,"s17_9","shared"
"Eubacterium_M",0.000611807546496551,0.000687407,"s17_9","shared"
"Eubacterium_N",0.000319521193021632,0.000291277,"s17_9","shared"
"F0040",0,0.032253897,"s17_9","2b only"
"F0058",0.00257949901050175,0.001096993,"s17_9","shared"
"F0422",0.000815503591710085,0.002588895,"s17_9","shared"
"F0428",5.4983543990535e-05,1.75336e-05,"s17_9","shared"
"Filifactor",0.00374237527265671,0.003034464,"s17_9","shared"
"Flexilinea",9.24956814794047e-06,2.21425e-05,"s17_9","shared"
"Fretibacterium",0.000222606273427101,0.000286361,"s17_9","shared"
"Fusobacterium",0.0280808667133119,0.023572703,"s17_9","shared"
"Gallibacterium",0,1.96377e-05,"s17_9","2b only"
"GCA-2749205",0.000493721393141178,0,"s17_9","WMS only"
